rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
304,HD 14067,b,Radial Velocity,1,1455.0,13.0,-12.0,0.0,3.4,0.1,-0.1,False,0.533,0.043,-0.047,0.0,,,,,7.8,0.7,-0.7,0.0,Msini,,,,,,,,,False,False,False,0,02h17m10.44s,34.293499,+23d46m04.2s,23.767832,163.4,12.3,-12.3,0.0,6.53,,False,False,V (Johnson),4815.0,100.0,-100.0,False,False,2.4,0.2,-0.2,0.0,False,12.4,1.1,-1.1,False,False,2014-09-25
305,HD 141399,b,Radial Velocity,4,94.44,0.05,-0.05,0.0,0.415,0.011,-0.011,False,0.04,0.02,-0.02,0.0,,,,,0.451,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,15h46m53.81s,236.724228,+46d59m10.5s,46.986263,36.2,0.5,-0.5,0.0,7.2,0.02,False,False,V (Johnson),5600.0,40.0,-40.0,False,False,1.07,0.08,-0.08,0.0,False,,,,,False,2016-02-25
306,HD 141399,c,Radial Velocity,4,201.99,0.08,-0.08,0.0,0.689,0.02,-0.02,False,0.048,0.009,-0.009,0.0,,,,,1.33,0.08,-0.08,0.0,Msini,,,,,,,,,False,False,False,0,15h46m53.81s,236.724228,+46d59m10.5s,46.986263,36.2,0.5,-0.5,0.0,7.2,0.02,False,False,V (Johnson),5600.0,40.0,-40.0,False,False,1.07,0.08,-0.08,0.0,False,,,,,False,2016-02-25
307,HD 141399,d,Radial Velocity,4,1069.8,6.7,-6.7,0.0,2.09,0.06,-0.06,False,0.074,0.025,-0.025,0.0,,,,,1.18,0.08,-0.08,0.0,Msini,,,,,,,,,False,False,False,0,15h46m53.81s,236.724228,+46d59m10.5s,46.986263,36.2,0.5,-0.5,0.0,7.2,0.02,False,False,V (Johnson),5600.0,40.0,-40.0,False,False,1.07,0.08,-0.08,0.0,False,,,,,False,2016-02-25
309,HD 141937,b,Radial Velocity,1,653.22,1.21,-1.21,0.0,1.4877,0.0097,-0.0097,False,0.41,0.01,-0.01,0.0,,,,,9.316,0.329,-0.329,0.0,Msini,,,,,,,,,False,False,False,0,15h52m17.55s,238.07312,-18d26m09.8s,-18.436066,33.46,1.17,-1.25,0.0,7.25,0.011,False,False,V (Johnson),5879.0,70.0,-70.0,False,False,1.03,0.02,-0.02,0.0,False,0.99,0.06,-0.06,False,False,2014-11-19
312,HD 142022 A,b,Radial Velocity,1,1928.0,53.0,-39.0,0.0,3.03,0.05,-0.05,False,0.53,0.23,-0.18,0.0,,,,,5.1,2.6,-1.5,0.0,Msini,,,,,,,,,False,False,False,0,16h10m15.02s,242.562592,-84d13m53.8s,-84.231613,35.87,0.85,-0.9,0.0,7.7,,False,False,V (Johnson),5499.0,27.0,-27.0,False,False,0.99,,,0.0,False,,,,,False,2014-05-14
313,HD 142245,b,Radial Velocity,1,1299.0,48.0,-48.0,0.0,2.77,0.09,-0.09,False,0.09,,,0.0,,,,,1.9,0.2,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,15h52m56.28s,238.234497,+15d25m50.5s,15.430708,106.38,9.67,-11.82,0.0,7.63,,False,False,V (Johnson),4878.0,44.0,-44.0,False,False,1.69,0.12,-0.12,0.0,False,5.2,0.1,-0.1,False,False,2014-05-14
314,HD 142415,b,Radial Velocity,1,386.3,1.6,-1.6,0.0,1.05,,,False,0.5,,,0.0,,,,,1.62,,,0.0,Msini,,,,,,,,,False,False,False,0,15h57m40.79s,239.419968,-60d12m00.9s,-60.200256,34.57,0.98,-1.03,0.0,7.327,0.01,False,False,V (Johnson),6045.0,,,False,False,1.03,,,0.0,False,,,,,False,2014-05-14
315,HD 143105,b,Radial Velocity,1,2.1974,0.0003,-0.0003,0.0,0.0379,0.0009,-0.0009,False,0.07,,,1.0,,,,,1.21,0.06,-0.06,0.0,Msini,,,,,,,,,False,False,False,0,15h53m36.56s,238.402328,+68d43m12.4s,68.720116,48.7,0.8,-0.8,0.0,6.75,0.01,False,False,V (Johnson),6380.0,60.0,-60.0,False,False,1.51,0.11,-0.11,0.0,False,,,,,False,2016-02-25
316,HD 143361,b,Radial Velocity,1,1057.0,20.0,-20.0,0.0,2.0,,,False,0.15,0.17,-0.17,0.0,,,,,3.12,1.44,-1.44,0.0,Msini,,,,,,,,,False,False,False,0,16h01m50.35s,240.459778,-44d26m04.3s,-44.434536,59.35,4.19,-4.88,0.0,9.225,0.021,False,False,V (Johnson),,,,,False,0.95,,,0.0,False,,,,,False,2014-05-14
317,HD 145377,b,Radial Velocity,1,103.95,0.13,-0.13,0.0,0.45,0.004,-0.004,False,0.307,0.017,-0.017,0.0,,,,,5.76,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,16h11m36.45s,242.901855,-27d04m41.4s,-27.078173,55.19,3.16,-3.57,0.0,8.095,0.013,False,False,V (Johnson),6046.0,15.0,-15.0,False,False,1.12,0.03,-0.03,0.0,False,1.14,,,False,False,2014-05-14
318,HD 145457,b,Radial Velocity,1,176.3,0.39,-0.39,0.0,0.76,,,False,0.112,0.035,-0.035,0.0,,,,,2.9,,,0.0,Msini,,,,,,,,,False,False,False,0,16h10m03.91s,242.516312,+26d44m33.9s,26.74275,126.1,10.63,-12.78,0.0,6.566,0.009,False,False,V (Johnson),4757.0,100.0,-100.0,False,False,1.9,0.3,-0.3,0.0,False,9.9,0.5,-0.5,False,False,2014-05-14
319,HD 145934,b,Radial Velocity,1,2730.0,100.0,-100.0,0.0,4.6,0.14,-0.14,False,0.053,0.053,-0.063,0.0,,,,,2.28,0.26,-0.26,0.0,Msini,,,,,,,,,False,False,False,0,16h13m09.87s,243.29114,+13d14m22.1s,13.239476,,,,,8.5,,False,False,V (Johnson),,,,,False,1.75,0.1,-0.1,0.0,False,5.38,0.44,-0.44,False,False,2015-01-08
320,HD 1461,b,Radial Velocity,2,5.77152,0.00045,-0.00045,0.0,0.0634,0.0022,-0.0022,False,0.172,,,1.0,,,,,0.02026,0.00192,-0.00192,0.0,Msini,,,,,,,,,False,False,False,1,00h18m41.87s,4.674448,-08d03m10.8s,-8.053001,23.44,0.46,-0.48,0.0,6.47,,False,False,V (Johnson),5765.0,18.0,-18.0,False,False,1.02,,,0.0,False,,,,,False,2015-11-19
321,HD 1461,c,Radial Velocity,2,13.5052,0.0029,-0.0029,0.0,0.1117,0.0039,-0.0039,False,0.305,,,1.0,,,,,0.01759,0.0023,-0.0023,0.0,Msini,,,,,,,,,False,False,False,0,00h18m41.87s,4.674448,-08d03m10.8s,-8.053001,23.44,0.46,-0.48,0.0,6.47,,False,False,V (Johnson),5765.0,18.0,-18.0,False,False,1.02,,,0.0,False,,,,,False,2015-11-19
322,HD 147018,b,Radial Velocity,2,44.236,0.008,-0.008,0.0,0.2388,0.0039,-0.0039,False,0.4686,0.0081,-0.0081,0.0,,,,,2.12,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,16h23m00.15s,245.75061,-61d41m19.5s,-61.688763,42.96,1.59,-1.59,0.0,8.3,,False,False,V (Johnson),5441.0,55.0,-55.0,False,False,0.93,0.03,-0.03,0.0,False,,,,,False,2014-05-14
323,HD 147018,c,Radial Velocity,2,1008.0,18.0,-18.0,0.0,1.922,0.039,-0.039,False,0.133,0.011,-0.011,0.0,,,,,6.56,0.32,-0.32,0.0,Msini,,,,,,,,,False,False,False,0,16h23m00.15s,245.75061,-61d41m19.5s,-61.688763,42.96,1.59,-1.59,0.0,8.3,,False,False,V (Johnson),5441.0,55.0,-55.0,False,False,0.93,0.03,-0.03,0.0,False,,,,,False,2014-05-14
324,HD 147513,b,Radial Velocity,1,528.4,6.3,-6.3,0.0,1.32,,,False,0.26,0.05,-0.05,0.0,,,,,1.21,,,0.0,Msini,,,,,,,,,False,False,False,0,16h24m01.29s,246.005371,-39d11m34.7s,-39.192982,12.87,0.14,-0.14,0.0,5.39,,False,False,V (Johnson),5883.0,,,False,False,1.11,,,0.0,False,,,,,False,2014-05-14
328,HD 149143,b,Radial Velocity,1,4.088,0.006,-0.006,0.0,0.052,,,False,0.08,0.04,-0.04,0.0,,,,,1.36,,,0.0,Msini,,,,,,,,,False,False,False,1,16h32m51.05s,248.212708,+02d05m05.4s,2.084832,63.49,4.04,-4.63,0.0,7.893,0.012,False,False,V (Johnson),5730.0,150.0,-150.0,False,False,1.1,0.1,-0.1,0.0,False,,,,,False,2016-03-10
329,HD 1502,b,Radial Velocity,1,431.8,3.5,-3.5,0.0,1.31,0.03,-0.03,False,0.101,0.037,-0.037,0.0,,,,,3.1,0.2,-0.2,0.0,Msini,,,,,,,,,False,False,False,0,00h19m17.07s,4.82111,+14d03m17.1s,14.054755,167.5,25.26,-36.16,0.0,8.52,,False,False,V (Johnson),5049.0,44.0,-44.0,False,False,1.61,0.11,-0.11,0.0,False,4.5,0.1,-0.1,False,False,2014-05-14
330,HD 150706,b,Radial Velocity,1,5894.0,5584.0,-1498.0,0.0,6.7,4.0,-1.4,False,0.38,0.28,-0.32,0.0,,,,,2.71,1.14,-0.66,0.0,Msini,,,,,,,,,False,False,False,0,16h31m17.59s,247.823273,+79d47m23.2s,79.789772,27.23,0.41,-0.42,0.0,7.02,0.02,False,False,V (Johnson),5961.0,27.0,-27.0,False,False,1.17,0.12,-0.12,0.0,False,0.96,0.02,-0.02,False,False,2014-07-23
332,HD 152581,b,Radial Velocity,1,689.0,13.0,-13.0,0.0,1.48,0.04,-0.04,False,0.074,,,0.0,,,,,1.5,0.1,-0.1,0.0,Msini,,,,,,,,,False,False,False,0,16h53m43.58s,253.431595,+11d58m25.5s,11.973746,182.82,31.76,-48.67,0.0,8.54,,False,False,V (Johnson),5155.0,44.0,-44.0,False,False,0.93,0.07,-0.07,0.0,False,4.8,0.1,-0.1,False,False,2014-05-14
333,HD 153950,b,Radial Velocity,1,499.4,3.6,-3.6,0.0,1.28,0.01,-0.01,False,0.34,0.021,-0.021,0.0,,,,,2.73,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,17h04m30.87s,256.128632,-43d18m35.2s,-43.309769,51.87,3.18,-3.63,0.0,7.39,0.011,False,False,V (Johnson),6076.0,13.0,-13.0,False,False,1.12,0.03,-0.03,0.0,False,1.34,,,False,False,2014-05-14
336,HD 154857,b,Radial Velocity,2,408.6,0.5,-0.5,0.0,1.291,0.008,-0.008,False,0.46,0.02,-0.02,0.0,,,,,2.24,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,17h11m15.73s,257.815521,-56d40m50.9s,-56.680798,68.54,4.02,-4.56,0.0,7.238,0.01,False,False,V (Johnson),5605.0,,,False,False,1.72,0.03,-0.02,0.0,False,1.76,0.06,-0.06,False,False,2014-05-14
337,HD 154857,c,Radial Velocity,2,3452.0,105.0,-105.0,0.0,5.36,0.09,-0.09,False,0.06,0.05,-0.05,0.0,,,,,2.58,0.16,-0.16,0.0,Msini,,,,,,,,,False,False,False,0,17h11m15.73s,257.815521,-56d40m50.9s,-56.680798,68.54,4.02,-4.56,0.0,7.238,0.01,False,False,V (Johnson),5605.0,,,False,False,1.72,0.03,-0.02,0.0,False,1.76,0.06,-0.06,False,False,2014-05-14
341,HD 156279,b,Radial Velocity,1,131.05,0.54,-0.54,0.0,0.495,0.017,-0.017,False,0.708,0.018,-0.018,0.0,,,,,9.71,0.66,-0.66,0.0,Msini,,,,,,,,,False,False,False,0,17h12m23.20s,258.09668,+63d21m07.5s,63.352093,35.37,0.76,-0.79,0.0,8.1,,False,False,V (Johnson),5453.0,40.0,-40.0,False,False,0.93,0.04,-0.04,0.0,False,,,,,False,2014-05-14
342,HD 156411,b,Radial Velocity,1,842.2,14.5,-14.5,0.0,1.88,0.03,-0.04,False,0.22,0.08,-0.08,0.0,,,,,0.74,0.05,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,17h19m51.40s,259.964172,-48d32m57.6s,-48.54932,55.1,2.41,-2.64,0.0,6.673,0.01,False,False,V (Johnson),5900.0,15.0,-15.0,False,False,1.25,,,0.0,False,2.16,0.09,-0.09,False,False,2014-06-25
344,HD 156846,b,Radial Velocity,1,359.5546,0.0071,-0.0071,0.0,1.096,0.021,-0.021,False,0.84785,0.0005,-0.0005,0.0,,,,,10.57,0.29,-0.29,0.0,Msini,,,,,,,,,False,False,False,0,17h20m34.31s,260.142944,-19d20m01.5s,-19.333746,49.0,2.13,-2.34,0.0,6.506,,False,False,V (Johnson),5969.0,44.0,-44.0,False,False,1.35,0.04,-0.04,0.0,False,2.12,0.12,-0.12,False,False,2014-05-14
346,HD 159243,b,Radial Velocity,2,12.62,0.004,-0.004,0.0,0.11,0.002,-0.002,False,0.02,0.018,-0.018,0.0,,,,,1.13,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,17h33m21.55s,263.339783,+05d42m02.6s,5.700733,68.59,5.42,-6.43,0.0,8.646,0.014,False,False,V (Johnson),6123.0,65.0,-65.0,False,False,1.12,0.03,-0.03,0.0,False,1.12,0.05,-0.05,False,False,2014-05-14
347,HD 159243,c,Radial Velocity,2,248.4,4.9,-4.9,0.0,0.8,0.02,-0.02,False,0.075,0.05,-0.05,0.0,,,,,1.9,0.13,-0.13,0.0,Msini,,,,,,,,,False,False,False,0,17h33m21.55s,263.339783,+05d42m02.6s,5.700733,68.59,5.42,-6.43,0.0,8.646,0.014,False,False,V (Johnson),6123.0,65.0,-65.0,False,False,1.12,0.03,-0.03,0.0,False,1.12,0.05,-0.05,False,False,2014-05-14
348,HD 159868,b,Radial Velocity,2,1178.4,8.8,-8.8,0.0,2.25,0.03,-0.03,False,0.01,0.03,-0.03,0.0,,,,,2.1,0.11,-0.11,0.0,Msini,,,,,,,,,False,False,False,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,52.72,2.82,-3.15,0.0,7.242,,False,False,V (Johnson),5558.0,15.0,-15.0,False,False,1.09,0.03,-0.03,0.0,False,,,,,False,2014-05-14
349,HD 159868,c,Radial Velocity,2,352.3,1.3,-1.3,0.0,1.0,0.01,-0.01,False,0.15,0.05,-0.05,0.0,,,,,0.73,0.05,-0.05,0.0,Msini,,,,,,,,,False,False,False,0,17h38m59.52s,264.748016,-43d08m43.9s,-43.145515,52.72,2.82,-3.15,0.0,7.242,,False,False,V (Johnson),5558.0,15.0,-15.0,False,False,1.09,0.03,-0.03,0.0,False,,,,,False,2014-05-14
350,HD 1605,b,Radial Velocity,2,577.9,5.6,-4.9,0.0,1.48,0.02,-0.01,False,0.078,0.082,-0.035,0.0,,,,,0.96,0.06,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,00h20m31.52s,5.13133,+30d58m29.3s,30.974804,84.6,6.11,-7.14,0.0,7.52,,False,False,V (Johnson),4757.0,50.0,-50.0,False,False,1.31,0.11,-0.11,0.0,False,3.8,0.4,-0.4,False,False,2015-04-01
351,HD 1605,c,Radial Velocity,2,2111.0,42.0,-32.0,0.0,3.52,0.05,-0.05,False,0.098,0.032,-0.022,0.0,,,,,3.48,0.13,-0.11,0.0,Msini,,,,,,,,,False,False,False,0,00h20m31.52s,5.13133,+30d58m29.3s,30.974804,84.6,6.11,-7.14,0.0,7.52,,False,False,V (Johnson),4757.0,50.0,-50.0,False,False,1.31,0.11,-0.11,0.0,False,3.8,0.4,-0.4,False,False,2015-04-01
352,HD 160691,b,Radial Velocity,4,643.25,0.9,-0.9,0.0,1.497,,,False,0.128,0.017,-0.017,0.0,,,,,1.08,,,0.0,Msini,,,,,,,,,False,False,False,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0.0,5.15,,False,False,V (Johnson),5807.0,30.0,-30.0,False,False,1.08,0.05,-0.05,0.0,False,,,,,False,2014-08-21
353,HD 160691,c,Radial Velocity,4,4205.8,758.9,-758.9,0.0,5.235,,,False,0.0985,0.0627,-0.0627,0.0,,,,,1.814,,,0.0,Msini,,,,,,,,,False,False,False,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0.0,5.15,,False,False,V (Johnson),5807.0,30.0,-30.0,False,False,1.08,0.05,-0.05,0.0,False,,,,,False,2014-08-21
354,HD 160691,d,Radial Velocity,4,9.6386,0.0015,-0.0015,0.0,0.09094,,,False,0.172,0.04,-0.04,0.0,,,,,0.03321,,,0.0,Msini,,,,,,,,,False,False,False,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0.0,5.15,,False,False,V (Johnson),5807.0,30.0,-30.0,False,False,1.08,0.05,-0.05,0.0,False,,,,,False,2014-08-21
355,HD 160691,e,Radial Velocity,4,310.55,0.83,-0.83,0.0,0.921,,,False,0.0666,0.0122,-0.0122,0.0,,,,,0.5219,,,0.0,Msini,,,,,,,,,False,False,False,0,17h44m08.70s,266.036255,-51d50m02.6s,-51.834053,15.28,0.18,-0.19,0.0,5.15,,False,False,V (Johnson),5807.0,30.0,-30.0,False,False,1.08,0.05,-0.05,0.0,False,,,,,False,2014-08-21
356,HD 16141,b,Radial Velocity,1,75.523,0.055,-0.055,0.0,0.363,0.021,-0.021,False,0.252,0.052,-0.052,0.0,,,,,0.26,0.028,-0.028,0.0,Msini,,,,,,,,,False,False,False,0,02h35m19.93s,38.833035,-03d33m38.2s,-3.560602,35.91,1.71,-1.89,0.0,6.83,,False,False,V (Johnson),5794.0,44.0,-44.0,False,False,1.12,,,0.0,False,,,,,False,2014-05-14
357,HD 16175,b,Radial Velocity,1,995.4,2.8,-2.8,0.0,2.148,0.076,-0.076,False,0.637,0.02,-0.02,0.0,,,,,4.77,0.37,-0.37,0.0,Msini,,,,,,,,,False,False,False,0,02h37m01.91s,39.257961,+42d03m45.5s,42.062634,59.84,3.28,-3.69,0.0,7.282,0.01,False,False,V (Johnson),6022.0,34.0,-34.0,False,False,1.34,0.14,-0.14,0.0,False,,,,,False,2016-05-19
358,HD 162020,b,Radial Velocity,1,8.428198,5.6e-05,-5.6e-05,0.0,0.074,,,False,0.277,0.002,-0.002,0.0,,,,,14.4,,,0.0,Msini,,,,,,,,,False,False,False,0,17h50m38.36s,267.659821,-40d19m06.1s,-40.318348,31.26,1.38,-1.52,0.0,9.1,,False,False,V (Johnson),4830.0,80.0,-80.0,False,False,0.75,,,0.0,False,,,,,False,2014-05-14
359,HD 163607,b,Radial Velocity,2,75.29,0.02,-0.02,0.0,0.36,0.01,-0.01,False,0.73,0.02,-0.02,0.0,,,,,0.77,0.04,-0.04,0.0,Msini,,,,,,,,,False,False,False,0,17h53m40.50s,268.418732,+56d23m31.0s,56.391956,69.44,2.95,-3.23,0.0,7.979,0.012,False,False,V (Johnson),5543.0,44.0,-44.0,False,False,1.09,0.02,-0.02,0.0,False,1.63,0.07,-0.07,False,False,2015-02-05
360,HD 163607,c,Radial Velocity,2,1314.0,8.0,-8.0,0.0,2.42,0.01,-0.01,False,0.12,0.06,-0.06,0.0,,,,,2.29,0.16,-0.16,0.0,Msini,,,,,,,,,False,False,False,0,17h53m40.50s,268.418732,+56d23m31.0s,56.391956,69.44,2.95,-3.23,0.0,7.979,0.012,False,False,V (Johnson),5543.0,44.0,-44.0,False,False,1.09,0.02,-0.02,0.0,False,1.63,0.07,-0.07,False,False,2014-06-25
361,HD 16417,b,Radial Velocity,1,17.24,0.01,-0.01,0.0,0.14,0.01,-0.01,False,0.2,0.09,-0.09,0.0,,,,,0.0696,0.0063,-0.0063,0.0,Msini,,,,,,,,,False,False,False,1,02h36m58.61s,39.244198,-34d34m40.7s,-34.577976,25.54,0.41,-0.42,0.0,5.78,,False,False,V (Johnson),,,,,False,1.2,,,0.0,False,,,,,False,2014-05-14
362,HD 164509,b,Radial Velocity,1,282.4,3.8,-3.8,0.0,0.875,0.008,-0.008,False,0.26,0.14,-0.14,0.0,,,,,0.48,0.09,-0.09,0.0,Msini,,,,,,,,,False,False,False,0,18h01m31.23s,270.380127,+00d06m16.4s,0.104556,51.81,2.72,-3.04,0.0,8.103,0.014,False,False,V (Johnson),5922.0,44.0,-44.0,False,False,1.13,0.02,-0.02,0.0,False,1.06,0.03,-0.03,False,False,2014-06-25
363,HD 164595,b,Radial Velocity,1,40.0,0.24,-0.24,0.0,0.23,,,False,0.088,0.12,-0.066,0.0,,,,,0.05078,0.00856,-0.00856,0.0,Msini,,,,,,,,,False,False,False,0,18h00m38.89s,270.162048,+29d34m18.9s,29.571922,28.93,0.6,-0.62,0.0,7.1,,False,False,V (Johnson),5790.0,40.0,-40.0,False,False,0.99,0.03,-0.03,0.0,False,,,,,False,2015-09-10
365,HD 164922,b,Radial Velocity,1,1155.0,23.0,-23.0,0.0,2.11,0.13,-0.13,False,0.05,0.14,-0.14,0.0,,,,,0.36,0.046,-0.046,0.0,Msini,,,,,,,,,False,False,False,0,18h02m30.86s,270.628601,+26d18m46.8s,26.313002,21.92,0.34,-0.35,0.0,7.01,,False,False,V (Johnson),5385.0,,,False,False,0.94,,,0.0,False,,,,,False,2014-05-14
366,HD 1666,b,Radial Velocity,1,270.0,0.8,-0.9,0.0,0.94,0.01,-0.02,False,0.63,0.03,-0.02,0.0,,,,,6.43,0.31,-0.22,0.0,Msini,,,,,,,,,False,False,False,0,00h20m52.34s,5.218085,-19d55m52.4s,-19.931225,110.62,11.12,-13.91,0.0,8.17,,False,False,V (Johnson),6317.0,44.0,-44.0,False,False,1.5,0.07,-0.07,0.0,False,1.93,0.49,-0.49,False,False,2015-04-01
367,HD 166724,b,Radial Velocity,1,5144.0,705.0,-467.0,0.0,5.42,0.43,-0.43,False,0.734,0.02,-0.02,0.0,,,,,3.53,0.11,-0.11,0.0,Msini,,,,,,,,,False,False,False,0,18h13m59.68s,273.498657,-42d34m31.3s,-42.575375,42.99,2.54,-2.88,0.0,9.344,0.022,False,False,V (Johnson),5127.0,52.0,-52.0,False,False,0.81,0.02,-0.02,0.0,False,,,,,,2014-05-14
369,HD 168443,b,Radial Velocity,2,58.11247,0.0003,-0.0003,0.0,0.2931,0.00181,,False,0.52883,0.00103,-0.00103,0.0,,,,,7.659,0.0975,-0.0975,0.0,Msini,,,,,,,,,False,False,False,0,18h20m03.93s,275.016388,-09d35m44.6s,-9.595722,37.88,1.18,-1.26,0.0,6.917,0.011,False,False,V (Johnson),5491.0,44.0,-44.0,False,False,0.99,0.02,-0.02,0.0,False,1.51,0.06,-0.06,False,False,2014-06-25
370,HD 168443,c,Radial Velocity,2,1749.83,0.57,-0.57,0.0,2.8373,0.018,-0.018,False,0.2113,0.00171,-0.00171,0.0,,,,,17.193,0.21,-0.21,0.0,Msini,,,,,,,,,False,False,False,0,18h20m03.93s,275.016388,-09d35m44.6s,-9.595722,37.88,1.18,-1.26,0.0,6.917,0.011,False,False,V (Johnson),5491.0,44.0,-44.0,False,False,0.99,0.02,-0.02,0.0,False,1.51,0.06,-0.06,False,False,2015-02-05
371,HD 168746,b,Radial Velocity,1,6.404,0.0014,-0.0014,0.0,0.0659,0.0038,-0.0038,False,0.107,0.08,-0.08,0.0,,,,,0.248,0.023,-0.023,0.0,Msini,,,,,,,,,False,False,False,0,18h21m49.78s,275.457428,-11d55m21.7s,-11.922684,43.12,1.71,-1.86,0.0,7.946,0.013,False,False,V (Johnson),5564.0,,,False,False,0.93,,,0.0,False,,,,,False,2014-06-25
373,HD 169830,b,Radial Velocity,2,225.62,0.22,-0.22,0.0,0.81,,,False,0.31,0.01,-0.01,0.0,,,,,2.88,,,0.0,Msini,,,,,,,,,False,False,False,1,18h27m49.48s,276.956177,-29d49m00.7s,-29.816866,36.32,1.16,-1.24,0.0,5.902,0.01,False,False,V (Johnson),6299.0,,,False,False,1.4,,,0.0,False,,,,,False,2014-06-25
374,HD 169830,c,Radial Velocity,2,2102.0,264.0,-264.0,0.0,3.6,,,False,0.33,0.02,-0.02,0.0,,,,,4.04,,,0.0,Msini,,,,,,,,,False,False,False,0,18h27m49.48s,276.956177,-29d49m00.7s,-29.816866,36.32,1.16,-1.24,0.0,5.902,0.01,False,False,V (Johnson),6299.0,,,False,False,1.4,,,0.0,False,,,,,False,2014-06-25
377,HD 171028,b,Radial Velocity,1,550.0,3.0,-3.0,0.0,1.32,,,False,0.59,0.01,-0.01,0.0,,,,,1.98,,,0.0,Msini,,,,,,,,,False,False,False,0,18h32m15.49s,278.064527,+06d56m44.7s,6.945743,90.0,,,0.0,8.31,,False,False,V (Johnson),5663.0,20.0,-20.0,False,False,0.99,0.08,-0.08,0.0,False,1.95,0.26,-0.26,False,False,2014-07-02
378,HD 171238,b,Radial Velocity,1,1523.0,40.0,-45.0,0.0,2.54,0.06,-0.06,False,0.4,0.061,-0.065,0.0,,,,,2.6,0.15,-0.15,0.0,Msini,,,,,,,,,False,False,False,0,18h34m43.67s,278.681976,-28d04m20.3s,-28.072313,44.05,2.33,-2.61,0.0,8.66,,False,False,V (Johnson),5467.0,55.0,-55.0,False,False,0.94,0.03,-0.03,0.0,False,,,,,False,2014-07-02
379,HD 17156,b,Radial Velocity,1,21.21663,0.00045,-0.00045,0.0,0.1614,0.0022,-0.0022,False,0.6819,0.0044,-0.0044,0.0,87.89,0.11,-0.11,0.0,3.22,0.08,-0.08,0.0,Mass,1.02,0.08,-0.08,False,3.78,0.06,-0.06,0.0,False,False,False,0,02h49m44.49s,42.435364,+71d45m11.6s,71.753235,75.0,,,0.0,8.172,0.031,False,False,V (Johnson),6100.0,75.0,-75.0,False,False,1.24,0.03,-0.03,0.0,False,1.44,0.08,-0.08,False,False,2014-10-29
380,HD 173416,b,Radial Velocity,1,323.6,2.2,-2.2,0.0,1.16,0.06,-0.06,False,0.21,0.04,-0.04,0.0,,,,,2.7,0.3,-0.3,0.0,Msini,,,,,,,,,False,False,False,0,18h43m36.11s,280.900452,+36d33m23.8s,36.556606,134.95,9.01,-10.4,0.0,6.057,,False,False,V (Johnson),4683.0,100.0,-100.0,False,False,2.0,0.3,-0.3,0.0,False,13.5,0.9,-0.9,False,False,2014-07-09
382,HD 175541,b,Radial Velocity,1,297.3,0.6,-0.6,0.0,1.03,,,False,0.33,0.2,-0.2,0.0,,,,,0.61,,,0.0,Msini,,,,,,,,,False,False,False,0,18h55m40.88s,283.920349,+04d15m55.2s,4.265325,127.55,16.07,-21.48,0.0,8.03,,False,False,V (Johnson),5060.0,44.0,-44.0,False,False,1.65,0.12,-0.12,0.0,False,3.8,0.09,-0.09,False,False,2014-07-09
384,HD 177830,b,Radial Velocity,2,406.6,0.4,-0.4,0.0,1.2218,0.0008,-0.0008,False,0.009,0.004,-0.004,0.0,,,,,1.49,0.03,-0.03,0.0,Msini,,,,,,,,,False,False,False,0,19h05m20.77s,286.336548,+25d55m14.4s,25.92066,59.03,2.54,-2.77,0.0,7.177,0.01,False,False,V (Johnson),4949.0,,,False,False,1.47,,,0.0,False,2.62,0.06,-0.06,False,False,2014-05-14
